href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=113003,KSB-111 Purpose of Business (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113003," KSB-111 Purpose of Business (3) In this introductory course students gain an appreciation of the complex nature of business and what it takes to operate in a broader context. The course explores the purpose of business and the intersection of business, government, and society. Students discuss ethics, business law and regulations, sustainability, social responsibility, and DEI (diversity, equity, and inclusion). Students learn about markets, industries, and their impacts on business, and advance to understanding the inter-relationship of core business functions including accounting, marketing, management, finance, and technology. Throughout the course, students learn to apply critical thinking, problem-solving tools, and entrepreneurial mindsets that businesses use every day to understand their environment and how they offer the right products and services to their customers. Using frameworks including PESTLE (political, economic, social, technological, legal, and environmental), SWOT (strengths, weaknesses, opportunities, and threats), and ESG (environmental, social, and governance), and through discussion, case analysis, and group project-based experiential learning, students discover insights about real-world complexities experienced by businesses. Grading: A-F only.Restriction: Registration not allowed in both KSB-111 and KSB-100 . Note: Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores. Students may not receive credit toward a degree for both KSB-111 and KSB-100 .  | ",preview_course_nopop.php?catoid=22&coid=109815,preview_course_nopop.php?catoid=22&coid=109815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,111,Purpose of Business ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-111 and KSB-100 ,Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113038,KSB-112 Business Professionalism and Communications 1.0 (1) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113038," KSB-112 Business Professionalism and Communications 1.0 (1)For success in life and career, students must not only have knowledge, but communicate that knowledge to others to inform, persuade, and motivate. This course uses real-world scenarios from the business world in an experiential learning format. It teaches students how to make choices in message and meaning as made by business professionals, whether they are communicating individually or in a team; and across platforms, cultures, and industries. Grading: A-F only.Restriction: Registration not allowed in both KSB-112 and KSB-101 . Note: Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores. Students may not receive credit toward a degree for both KSB-112 and KSB-101 .  | ",preview_course_nopop.php?catoid=22&coid=111582,preview_course_nopop.php?catoid=22&coid=111582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,112,Business Professionalism and Communications 1.0 ,(1),1,1,NA,NA,A-F only,Registration not allowed in both KSB-112 and KSB-101 ,Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113034,KSB-113 Navigating Business Technologies (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113034," KSB-113 Navigating Business Technologies (3)Students gain competency in a broad range of twenty-first century workplace technologies using hands-on learning. This includes introductions to information systems applications for planning, tracking, marketing, and control, including spreadsheet and web-based tools. The course also provides conceptual foundations in understanding technologies of hardware and software platforms of networking and security. The course includes computational thinking foundations and programming basics for business. Grading: A-F only.Restriction: Registration not allowed in both KSB-113 and ITEC-200 . Note: Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores. Students may not receive credit toward a degree for both KSB-113 and ITEC-200 .  | ",preview_course_nopop.php?catoid=22&coid=109692,preview_course_nopop.php?catoid=22&coid=109692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,113,Navigating Business Technologies ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-113 and ITEC-200 ,Fall enrollment open only to first-year students; spring enrollment open only to first-year students or sophomores,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113035,KSB-121 Data Analysis in Practice (2) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113035," KSB-121 Data Analysis in Practice (2)Decision making in business requires selecting the best alternative among many. Businesspeople generally use results from statistical analyses to give the best decision which needs understanding uncertainties and capturing information from data. The course is hands-on and applied and provides a foundation in statistical tools and concepts needed in business settings. Students use business-related data sets and software to describe data, construct probability distributions, estimate numerical descriptive measures, make an inference about a population parameter via hypothesis testing and build regression models. This course builds the foundation for learning AI/ML content in the subsequent courses within the curriculum. Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better.Note: Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores.  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,121,Data Analysis in Practice ,(2),2,2,NA,NA,A-F only,NA,Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores,NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113037,KSB-122 Economic Analysis for Business Decisions (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113037," KSB-122 Economic Analysis for Business Decisions (3)This course introduces students to economic concepts, tools, and frameworks used by managers to evaluate the markets in which firms operate. Students complement their economic reasoning with data analysis to explore the challenges created by asymmetric information, examine the role of sustainability in regulation and international trade, and study how managers respond to U.S. and global macroeconomic events. Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better. Restriction: Registration not allowed in both KSB-122 and ECON-150 . Note: Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores. Students may not receive credit toward a degree for both KSB-122 and ECON-150 .  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=112045,preview_course_nopop.php?catoid=22&coid=112045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,122,Economic Analysis for Business Decisions ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-122 and ECON-150 ,Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores,NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113036,KSB-123 Global Strategy: Integration and Practice (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113036," KSB-123 Global Strategy: Integration and Practice (3)This course enables students to make better managerial decisions in a world where global competition is growing rapidly but significant economic, institutional, social, and cultural differences remain across nations. Instead of viewing differences as an obstacle, the course takes the perspective that these differences provide the central opportunity in global business. Those firms that identify and implement mechanisms for bridging these differences will be winners in the global strategy game. In covering various factors that help students understand the similarities and differences across nations, the course emphasizes implications on how companies manage complex activities that span national boundaries. Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better. Restriction: Registration not allowed in both KSB-123 and IBUS-300 . Note: Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores. Students may not receive credit toward a degree for both KSB-123 and IBUS-300 .  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=109669,preview_course_nopop.php?catoid=22&coid=109669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,123,Global Strategy: Integration and Practice ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-123 and IBUS-300 ,Spring enrollment open only to first-year students; fall enrollment open only to first-year students or sophomores,NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111658,KSB-132 Innovative Applications (1) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111658," KSB-132 Innovative Applications (1) Topics vary by section. This course provides students with training on the most recent and relevant applications in the market, to give them a distinctive edge as they become internship and job ready. Usually Offered: fall and spring. Repeatable for credit with different topic. Grading: Pass/Fail only. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,132,Innovative Applications ,(1),1,1,fall and spring,NA,Pass/Fail only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109816,KSB-191 Field Experience (.25) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109816," KSB-191 Field Experience (.25)Students who have a declared or intended business major but are not eligible for upper level internship credit may register for up to two field experiences (one field experience per organization). The field experience must be at least four weeks in length. Students must be registered as a full-time student in the current semester, or for summer, be registered full-time for the fall semester; and complete pre- and post-field experience sessions facilitated by the Office of Career Engagement. Students on F-1 visas are not eligible for KSB-191 Field Experience until they have completed one full academic year. Grading: Pass/Fail only. Prerequisite: completion of at least 3 credits in Kogod. Restriction: minimum 2.75 cumulative GPA. Permission: Office of Career Engagement.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass/Fail only,minimum 2,NA,Office of Career Engagement,completion of at least 3 credits in Kogod,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111187,KSB-196 Selected Topics: Non-Recurring (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111187, KSB-196 Selected Topics: Non-Recurring (1-3) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,196,Selected Topics: Non-Recurring ,(1-3),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112848,KSB-210 Fundamentals of Business Ownership (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112848," KSB-210 Fundamentals of Business Ownership (3)This introductory course provides students with an overview of the foundational elements of business ownership informed by the latest private sector data on workforce trends. The course introduces students to the legal, accounting, and tax considerations associated with operating a business. The course focuses on new and self-employed business owners and targets the development of analytical business judgement necessary for the accurate compilation of financial statements and preparation of tax returns. Students learn how to compile financial records using QuickBooks software and how to satisfy tax reporting requirements using online publicly available resources. AU Core Integrative Requirement: Quantitative Literacy II. Prerequisite: completion of Quantitative Literacy I  requirement.  | ",preview_program.php?catoid=22&poid=10902#au_core_q1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,210,Fundamentals of Business Ownership ,(3),3,3,NA,NA,NA,NA,NA,NA,completion of Quantitative Literacy I  requirement,Quantitative Literacy II,NA,NA
preview_course_nopop.php?catoid=22&coid=113019,KSB-211 Foundations of Financial Accounting (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113019," KSB-211 Foundations of Financial Accounting (3)This course introduces accounting as the language of business. The course focuses on the recognition, presentation, and interpretation of information in financial statements. The course also discusses contemporary developments such as the use of data analytics to visualize and analyze financial information and the emergence of sustainability reporting. Business professionalism, ethical and communication competencies are emphasized. Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better. Prerequisite/Concurrent: KSB-121 , KSB-122 , and KSB-123 .Restriction: Registration not allowed in both KSB-211 and ACCT-240 . Note: Students may not receive credit toward a degree for both KSB-211 and ACCT-240 .  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=113035,preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=108690,preview_course_nopop.php?catoid=22&coid=108690,NA,NA,NA,NA,NA,NA,NA,KSB,211,Foundations of Financial Accounting ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-211 and ACCT-240 ,Students may not receive credit toward a degree for both KSB-211 and ACCT-240 ,NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better",NA,"KSB-121 , KSB-122 , and KSB-123 ",NA
preview_course_nopop.php?catoid=22&coid=113020,KSB-212 Managing People in Organizations (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113020," KSB-212 Managing People in Organizations (3)This interdisciplinary course incorporates study of demographic groups in the workplace and their unique experiences by describing the patterns of thought or practices of historically marginalized peoples. Students focus on workforce development, including the practices needed to foster inclusion and exploit human differences in the workforce given organizational contextual and environmental factors. The course also examines how legacies or experiences of oppression and responses to them shape contemporary realities or conditions by exploring how bias occurs in human perception and attributions and workforce decisions and by examining how structural inequalities shape social categories of human difference and how these constructions influence inequalities. Finally, the course evaluates and reflects on the values, policies, and practices needed to develop a more equitable society. AU Core Integrative Requirement: Diversity and Equity.Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better. Prerequisite/Concurrent: KSB-121 , KSB-122 , and KSB-123 .Restriction: Registration not allowed in both KSB-212 and MGMT-353 . Note: Students may not receive credit toward a degree for both KSB-212 and MGMT-353 .  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=113035,preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=109955,preview_course_nopop.php?catoid=22&coid=109955,NA,NA,NA,NA,NA,NA,NA,KSB,212,Managing People in Organizations ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-212 and MGMT-353 ,Students may not receive credit toward a degree for both KSB-212 and MGMT-353 ,NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better",Diversity and Equity,"KSB-121 , KSB-122 , and KSB-123 ",NA
preview_course_nopop.php?catoid=22&coid=113021,KSB-213 Principles of Marketing (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113021," KSB-213 Principles of Marketing (3)This course introduces marketing decision making in business and nonprofit organizations. It devotes particular attention to analysis of customer needs; segmenting markets; and developing product, promotion, pricing, and distribution strategies. Students explore relationships between consumers, business, and government. AU Core Integrative Requirement: Written Communication and Information Literacy II.Grading: A-F only. Prerequisite: KSB-111 , KSB-112 , and KSB-113  with grades of C or better; and completion of Written Communication and Information Literacy I  requirement. Prerequisite/Concurrent: KSB-121 , KSB-122 , and KSB-123 .Restriction: Registration not allowed in both KSB-213, and MKTG-250  or MKTG-300 . Note: Students may not receive credit toward a degree for both KSB-213, and MKTG-250  or MKTG-300 .  | ",preview_course_nopop.php?catoid=22&coid=113003,preview_course_nopop.php?catoid=22&coid=113038,preview_course_nopop.php?catoid=22&coid=113034,preview_program.php?catoid=22&poid=10902#au_core_w1,preview_course_nopop.php?catoid=22&coid=113035,preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=109996,preview_course_nopop.php?catoid=22&coid=109997,preview_course_nopop.php?catoid=22&coid=109996,preview_course_nopop.php?catoid=22&coid=109997,NA,NA,NA,NA,KSB,213,Principles of Marketing ,(3),3,3,NA,NA,A-F only,"Registration not allowed in both KSB-213, and MKTG-250  or MKTG-300 ","Students may not receive credit toward a degree for both KSB-213, and MKTG-250  or MKTG-300 ",NA,"KSB-111 , KSB-112 , and KSB-113  with grades of C or better; and completion of Written Communication and Information Literacy I  requirement",Written Communication and Information Literacy II,"KSB-121 , KSB-122 , and KSB-123 ",NA
preview_course_nopop.php?catoid=22&coid=113023,KSB-221 Business Finance (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113023," KSB-221 Business Finance (3)This course overviews the fundamentals of finance and provides students with powerful tools to understand and address financial challenges that modern businesses confront. Topics covered include financial statement analysis, time value of money, capital budgeting, valuation of bonds and stocks, risk-return trade-off, market efficiency, capital asset pricing models, and raising capital, among other developing issues in finance (e.g., cryptocurrencies, AI, sustainability). Topics are presented in a lecture and discussion format with an emphasis on practical applications, analytical thinking, and problem-solving techniques. Grading: A-F only. Prerequisite: KSB-122  with grade of C or better. Prerequisite/Concurrent: KSB-211 .Restriction: Registration not allowed in both KSB-221 and FIN-365 . Note: Students may not receive credit toward a degree for both KSB-221 and FIN-365 .  | ",preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113019,preview_course_nopop.php?catoid=22&coid=109320,preview_course_nopop.php?catoid=22&coid=109320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,221,Business Finance ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-221 and FIN-365 ,Students may not receive credit toward a degree for both KSB-221 and FIN-365 ,NA,KSB-122  with grade of C or better,NA,KSB-211 ,NA
preview_course_nopop.php?catoid=22&coid=113024,KSB-223 Foundations of Managerial Accounting (2) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113024," KSB-223 Foundations of Managerial Accounting (2)Accounting is the language of business. Managerial accounting is the subject of understanding how accounting information is used by managers in making business decisions. Managerial accounting plays a crucial role in helping organizations make informed decisions, control costs, and achieve their strategic objectives. Students delve into key topics essential for effective managerial decision-making. Students gain a strong foundation in managerial accounting, enabling them to contribute effectively to organizational success. Grading: A-F only. Prerequisite: KSB-211  with grade of C or better. Restriction: Registration not allowed in both KSB-223 and ACCT-241 . Note: Students may not receive credit toward a degree for both KSB-223 and ACCT-241 .  | ",preview_course_nopop.php?catoid=22&coid=113019,preview_course_nopop.php?catoid=22&coid=108691,preview_course_nopop.php?catoid=22&coid=108691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,223,Foundations of Managerial Accounting ,(2),2,2,NA,NA,A-F only,Registration not allowed in both KSB-223 and ACCT-241 ,Students may not receive credit toward a degree for both KSB-223 and ACCT-241 ,NA,KSB-211  with grade of C or better,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113004,KSB-224 Business Analytics (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113004," KSB-224 Business Analytics (3)Analytics is the process of transforming data into insight for making better decisions. It involves specifying a question, problem, or decision, obtaining pertinent data, and applying the appropriate models, tools, and methods of analysis. This course covers two areas of analytics: descriptive analytics which examines historical data and identifies and reports patterns and relationships; and predictive analytics which predicts future outcomes and discovers new relationships. Students are introduced to commonly used models, tools, and methods. They develop skills in analytics that allow them to present data- driven solutions to problems in different business disciplines and functions. The course emphasizes model development and use of software tools to manage, report, and analyze data to achieve the best outcomes for a business. Grading: A-F only. Prerequisite: KSB-121 , STAT-202 , or STAT-203 ; and KSB-123  with grades of C or better. Restriction: Registration not allowed in both KSB-224 and ITEC-320 . Note: Students may not receive credit toward a degree for both KSB-224 and ITEC-320 .  | ",preview_course_nopop.php?catoid=22&coid=113035,preview_course_nopop.php?catoid=22&coid=110746,preview_course_nopop.php?catoid=22&coid=110747,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=109693,preview_course_nopop.php?catoid=22&coid=109693,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,224,Business Analytics ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-224 and ITEC-320 ,Students may not receive credit toward a degree for both KSB-224 and ITEC-320 ,NA,"KSB-121 , STAT-202 , or STAT-203 ; and KSB-123  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109817,KSB-252 Washington Initiative (1-2) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109817," KSB-252 Washington Initiative (1-2) Topics vary by section. This service learning course provides students with the opportunity to apply their business knowledge in a non-profit setting. Students help organizations identify and solve real problems while examining their beliefs and values about business, ethics, and civic responsibility by applying business practices to the community’s needs.Repeatable for credit with different topic.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,252,Washington Initiative ,(1-2),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109818,KSB-253 Road Scholars (1) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109818," KSB-253 Road Scholars (1)The Road Scholars program is an alternative spring break study tour that provides students with a hands-on opportunity to experience business in the real world. Each year, Road Scholars travel to a major city for corporate site visits to some of the nations’ best known companies. This course is designed to complement the Road Scholars travel program by providing students with exercises that increase their knowledge and awareness of the careers explored during the trip; apply business learning to real-world situations; and encourage students to explore how their experiences relate to their career aspirations.Repeatable for credit.Permission: instructor.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,253,Road Scholars ,(1),1,1,NA,NA,NA,NA,NA,instructor,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111188,KSB-296 Selected Topics: Non-Recurring (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111188, KSB-296 Selected Topics: Non-Recurring (1-3) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,296,Selected Topics: Non-Recurring ,(1-3),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113002,KSB-301 Introduction to Operations Management (2) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113002," KSB-301 Introduction to Operations Management (2)Operations management (OM) refers to the management of all activities and processes that transform inputs such as materials, people, capital, and other resources, into outputs in the form of goods and services. This course introduces the fundamental knowledge and skills for the students to understand, manage, and lead modern organizations that produce or deliver goods and services. Topics covered include operations strategy, sustainable operations, new product development, process analysis, quality and improvement, supply chain management, and project scheduling. The course places considerable emphasis on the use of operational data, quantitative models, and analytical tools to measure and improve operational performance. Grading: A-F only. Prerequisite: KSB-113 , KSB-122 , and KSB-123  with grades of C or better. Restriction: Registration not allowed in both KSB-301 and ITEC-355 . Note: Students may not receive credit toward a degree for both KSB-301 and ITEC-355 .  | ",preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=109698,preview_course_nopop.php?catoid=22&coid=109698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,301,Introduction to Operations Management ,(2),2,2,NA,NA,A-F only,Registration not allowed in both KSB-301 and ITEC-355 ,Students may not receive credit toward a degree for both KSB-301 and ITEC-355 ,NA,"KSB-113 , KSB-122 , and KSB-123  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113025,KSB-302 Business Professionalism and Communications 2.0 (1) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113025," KSB-302 Business Professionalism and Communications 2.0 (1)This experiential core course teaches a comprehensive, career management approach to professional development. Students learn to align their unique strengths to industries and roles of interest. They create a professional branding strategy and deploy a personalized plan of action to successfully obtain internships and jobs. With a highly practical focus, students practice career readiness power skills, including professionalism, emotional intelligence, collaboration, and communication, necessary to building a thriving and meaningful career. Grading: A-F only. Prerequisite: KSB-113 , KSB-122 , and KSB-123  with grades of C or better. Restriction: Registration not allowed in both KSB-302 and KSB-101 . Note: Students may not receive credit toward a degree for both KSB-302 and KSB-101 .  | ",preview_course_nopop.php?catoid=22&coid=113034,preview_course_nopop.php?catoid=22&coid=113037,preview_course_nopop.php?catoid=22&coid=113036,preview_course_nopop.php?catoid=22&coid=111582,preview_course_nopop.php?catoid=22&coid=111582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,302,Business Professionalism and Communications 2.0 ,(1),1,1,NA,NA,A-F only,Registration not allowed in both KSB-302 and KSB-101 ,Students may not receive credit toward a degree for both KSB-302 and KSB-101 ,NA,"KSB-113 , KSB-122 , and KSB-123  with grades of C or better",NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109819,KSB-349 WHU-Otto Beisheim School of Management (1-17) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109819," KSB-349 WHU-Otto Beisheim School of Management (1-17)Direct enroll study abroad program at Wissenschaftliche Hochschule fur Unternehmensfuhrung (WHU)-Otto Beisheim School of Management in Vallendar, Germany. Students may take approved business core, specialization, or elective courses.Note: Language of Instruction: English or German.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,349,WHU-Otto Beisheim School of Management ,(1-17),1,17,NA,NA,NA,NA,Language of Instruction: English or German,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109820,KSB-350 AU Abroad Business Program (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109820, KSB-350 AU Abroad Business Program (3) Topics vary by section. Business courses offered through AU Abroad programs with focus on unique aspects of native culture.Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,350,AU Abroad Business Program ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112637,KSB-355 BU Los Angeles Internship Program (12-17) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112637," KSB-355 BU Los Angeles Internship Program (12-17)The BU Los Angeles Internship program is a semester-long program focused on the entertainment industry. Students may take approved Business and Entertainment (BS)  core and specialization courses, as well as electives. Restriction: Business and Entertainment (BS) . Permission: Kogod Global Learning.  | ",preview_program.php?catoid=22&poid=10693,preview_program.php?catoid=22&poid=10693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Business and Entertainment (BS) ,NA,Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109821,KSB-390 Independent Reading in Business (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109821, KSB-390 Independent Reading in Business (1-3) Grading: IP-eligible. Permission: instructor and department chair.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,390,Independent Reading in Business ,(1-3),1,3,NA,NA,IP-eligible,NA,NA,instructor and department chair,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109822,KSB-391 Internship (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109822, KSB-391 Internship (1-6) Grading: IP-eligible. Prerequisite: KSB-101 .Permission: instructor and department chair.  |,preview_course_nopop.php?catoid=22&coid=111582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,391,Internship ,(1-6),1,6,NA,NA,IP-eligible,NA,NA,instructor and department chair,KSB-101 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111189,KSB-396 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111189, KSB-396 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,396,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
